gene_id	gene_name	log2FoldChange.ribo.rna.guide1.293	padj.ribo.rna.guide1.293	log2FoldChange.ribo.rna.guide2.293	padj.ribo.rna.guide2.293	log2FoldChange.ribo.rna.KO.WT	padj.ribo.rna.KO.WT
ENSG00000099797.7	TECR	0.07015444	1	-0.07021632	1	-0.00144873	0.9999674
ENSG00000099800.3	TIMM13	0.2668891	1	0.2117967	1	0.2411923	0.9965749
ENSG00000099804.4	CDC34	0.2774814	1	0.271917	1	0.2731123	0.9999674
ENSG00000099810.14	MTAP	-0.1659201	1	-0.06656928	1	-0.1162628	0.9999674
ENSG00000099812.6	MISP	1.95149	NA	2.961953	NA	2.234375	NA
ENSG00000099814.11	CEP170B	-0.1740766	1	-0.1908804	1	-0.1818772	0.9999674
ENSG00000099817.7	POLR2E	0.1140662	1	0.02475455	1	0.06809398	0.9999674
ENSG00000099821.9	POLRMT	0.04251034	1	-0.0568662	1	-0.00709662	0.9999674
ENSG00000099822.2	HCN2	-0.1954866	1	-0.05945942	1	-0.1282164	0.9999674
ENSG00000099840.9	IZUMO4	0.9112371	1	1.487879	1	1.146562	0.9999674
ENSG00000099849.10	RASSF7	0.19554	1	0.4995659	1	0.3538974	0.9999674
ENSG00000099860.4	GADD45B	-0.1909913	1	0.05183815	1	-0.1056028	0.9999674
ENSG00000099864.13	PALM	0.4649942	1	0.2349186	1	0.3367749	0.9999674
ENSG00000099866.10	MADCAM1	-2.233055	1	-2.004009	1	-2.09162	0.9999674
ENSG00000099875.10	MKNK2	0.004727905	1	-0.01252381	1	-0.002116546	0.9999674
ENSG00000099889.9	ARVCF	0.4133738	1	0.2070399	1	0.3019447	0.9999674
ENSG00000099899.10	TRMT2A	0.09989527	1	0.07842723	1	0.08969432	0.9999674
ENSG00000099901.12	RANBP1	0.165139	1	0.1161256	1	0.1399747	0.9999674
ENSG00000099904.11	ZDHHC8	-0.3452988	1	-0.3817042	1	-0.363543	0.9999674
ENSG00000099910.12	KLHL22	0.01204828	1	-0.1632869	1	-0.07774781	0.9999674
ENSG00000099917.13	MED15	-0.3415495	1	-0.2402287	1	-0.2921104	0.9999674
ENSG00000099940.7	SNAP29	0.05905864	1	0.0750499	1	0.06547475	0.9999674
ENSG00000099942.8	CRKL	0.2493396	1	0.09970891	1	0.170393	0.9999674
ENSG00000099949.14	LZTR1	-0.1271176	1	-0.03114906	1	-0.0793866	0.9999674
ENSG00000099953.5	MMP11	-1.095018	1	0.3693688	1	-0.3171639	0.9999674
ENSG00000099954.14	CECR2	-0.1552599	1	-0.2098323	1	-0.182308	0.9999674
ENSG00000099956.13	SMARCB1	0.1494017	1	0.0981637	1	0.1250325	0.9999674
ENSG00000099957.12	P2RX6	2.508536	NA	2.751376	NA	2.638442	NA
ENSG00000099958.10	DERL3	0.44652	1	0.3896056	1	0.4246596	0.9999674
ENSG00000099968.13	BCL2L13	0.0580336	1	-0.02432935	1	0.01685675	0.9999674
ENSG00000099974.7	DDTL	-0.299722	1	-0.7924423	1	-0.5250861	0.9999674
ENSG00000099977.9	DDT	0.3707727	1	0.2047272	1	0.294679	0.9999674
ENSG00000099984.6	GSTT2	-0.7329921	1	-0.2213686	1	-0.4390751	0.9999674
ENSG00000099991.12	CABIN1	-0.1821667	1	-0.2652759	1	-0.2223393	0.9699554
ENSG00000099992.11	TBC1D10A	-0.1839515	1	-0.05785452	1	-0.1289928	0.9999674
ENSG00000099994.10	SUSD2	-0.1594877	1	1.224412	1	0.5338287	0.9999674
ENSG00000099995.14	SF3A1	-0.1871254	1	-0.1973153	1	-0.1922451	0.428
ENSG00000099999.10	RNF215	0.3509668	1	0.3394436	1	0.3494549	0.9999674
ENSG00000100003.13	SEC14L2	0.1027849	1	0.0412152	1	0.08356976	0.9999674
ENSG00000100012.7	SEC14L3	-0.5064732	NA	-0.3496576	NA	-0.4329956	NA
ENSG00000100014.15	SPECC1L	0.1286538	1	0.08401103	1	0.1056973	0.9999674
ENSG00000100023.13	PPIL2	-0.1999551	1	-0.06009465	1	-0.1304449	0.9999674
ENSG00000100024.10	UPB1	-1.294809	NA	-0.7270763	NA	-1.05803	NA
ENSG00000100027.10	YPEL1	0.4242896	1	-0.155415	1	0.1766842	0.9999674
ENSG00000100028.7	SNRPD3	0.01332627	1	-0.1467868	1	-0.06771886	0.9999674
ENSG00000100029.13	PES1	0.004946397	1	-0.03017549	1	-0.01291627	0.9999674
ENSG00000100030.10	MAPK1	-0.03021571	1	-0.1221081	1	-0.07560229	0.9999674
ENSG00000100031.14	GGT1	-0.4563692	1	-1.619186	1	-0.6286662	0.9999674
ENSG00000100033.12	PRODH	0.5919687	1	0.09596119	1	0.3747168	0.9999674
ENSG00000100034.9	PPM1F	0.05699708	1	0.04544718	1	0.05300365	0.9999674
ENSG00000100036.11	SLC35E4	0.6054921	1	0.3760189	1	0.5128392	0.9999674
ENSG00000100038.15	TOP3B	0.2718708	1	0.2608654	1	0.2651383	0.9999674
ENSG00000100055.16	CYTH4	-2.117026	NA	-1.391832	NA	-1.768187	NA
ENSG00000100056.7	DGCR14	0.166447	1	0.1129721	1	0.1388365	0.9999674
ENSG00000100058.8	CRYBB2P1	-0.5596056	1	-0.2906599	1	-0.4332225	0.9999674
ENSG00000100060.13	MFNG	-2.410734	1	-2.026126	1	-2.225872	0.9999674
ENSG00000100065.10	CARD10	-0.2028864	1	-0.3254545	1	-0.2657727	0.9999674
ENSG00000100068.7	LRP5L	-1.194194	1	-1.432804	1	-1.285744	0.8381683
ENSG00000100075.5	SLC25A1	0.1744147	1	0.04946348	1	0.1036574	0.9999674
ENSG00000100077.10	ADRBK2	-0.1705371	1	-0.0828972	1	-0.1299828	0.9999674
ENSG00000100078.3	PLA2G3	0.3768168	1	-0.1380584	1	0.2518576	0.9999674
ENSG00000100083.14	GGA1	-0.2288309	1	-0.2142818	1	-0.2220833	0.9999674
ENSG00000100084.10	HIRA	-0.002282454	1	-0.08322472	1	-0.04053456	0.9999674
ENSG00000100092.16	SH3BP1	0.02919099	1	-0.2761924	1	-0.1049994	0.9999674
ENSG00000100095.14	SEZ6L	-1.312061	1	0.4301391	1	-0.4071058	0.9999674
ENSG00000100097.7	LGALS1	0.1040358	1	0.1535121	1	0.1251914	0.9999674
ENSG00000100099.16	HPS4	0.02414697	1	0.02319929	1	0.02606695	0.9999674
ENSG00000100100.8	PIK3IP1	0.3425932	1	0.6256205	1	0.4560055	0.9999674
ENSG00000100101.13	NOL12	0.2890894	1	0.3652228	1	0.3248211	0.9663975
ENSG00000100104.8	SRRD	0.3874184	1	0.01523639	1	0.2060265	0.9999674
ENSG00000100105.13	PATZ1	0.154301	1	0.003288082	1	0.08683967	0.9999674
ENSG00000100106.15	TRIOBP	-0.0905557	1	-0.1435258	1	-0.1186644	0.9999674
ENSG00000100109.12	TFIP11	0.01620179	1	-0.1137453	1	-0.04486919	0.9999674
ENSG00000100116.12	GCAT	0.1751933	1	0.1116141	1	0.1448102	0.9999674
ENSG00000100121.8	GGTLC2	-0.5133116	NA	1.157403	NA	0.2871977	NA
ENSG00000100124.8	ANKRD54	0.1898675	1	0.2399276	1	0.2117608	0.9999674
ENSG00000100129.13	EIF3L	0.2340716	1	0.06448573	1	0.1472475	0.9999674
ENSG00000100138.9	NHP2L1	0.07253907	1	0.08366017	1	0.07799389	0.9999674
ENSG00000100139.9	MICALL1	-0.2288723	1	-0.2676226	1	-0.2475995	0.9999674
ENSG00000100142.10	POLR2F	-0.1336629	1	-0.06773754	1	-0.1004178	0.9999674
ENSG00000100147.9	CCDC134	-0.1816338	1	0.08533603	1	-0.06421479	0.9999674
ENSG00000100150.12	DEPDC5	-0.5457486	1	-0.1067925	1	-0.3302139	0.9999674
ENSG00000100151.11	PICK1	0.04740428	1	-0.1152224	1	-0.02921345	0.9999674
ENSG00000100154.10	TTC28	-0.1482426	1	-0.09886161	1	-0.1236006	0.9999674
ENSG00000100162.10	CENPM	0.07945274	1	0.1348325	1	0.1050348	0.9999674
ENSG00000100167.15	SEPT3	0.1545719	1	0.1721406	1	0.160932	0.9999674
ENSG00000100181.17	TPTEP1	0.1519123	1	0.5662425	1	0.352472	0.9999674
ENSG00000100191.4	SLC5A4	2.519254	NA	1.169367	NA	1.811663	NA
ENSG00000100196.6	KDELR3	0.09850917	1	-0.08029913	1	0.01183039	0.9999674
ENSG00000100197.16	CYP2D6	-2.428927	NA	-0.7156495	NA	-1.577757	NA
ENSG00000100201.14	DDX17	-0.1463886	1	0.06415923	1	-0.04073786	0.9999674
ENSG00000100206.5	DMC1	0.3952236	1	-0.7887954	1	-0.30307	0.9999674
ENSG00000100207.14	TCF20	-0.1333448	1	-0.109888	1	-0.1219015	0.9999674
ENSG00000100209.5	HSCB	0.4790484	1	0.2353123	1	0.3646487	0.9999674
ENSG00000100211.6	CBY1	0.2390138	1	0.3481906	1	0.2933004	0.9999674
ENSG00000100216.4	TOMM22	-0.08770913	1	-0.05278402	1	-0.07044974	0.9999674
ENSG00000100218.7	RTDR1	0.37705	1	1.233497	1	0.7443923	0.9999674
ENSG00000100219.12	XBP1	0.1154353	1	0.004718553	1	0.05172741	0.9999674
ENSG00000100220.7	RTCB	-0.04473992	1	-0.1197044	1	-0.08059486	0.9999674
ENSG00000100221.6	JOSD1	0.2146898	1	0.2291771	1	0.2212728	0.9999674
ENSG00000100225.13	FBXO7	-0.02920721	1	0.0002079609	1	-0.01463675	0.9999674
ENSG00000100226.11	GTPBP1	-0.07399422	1	0.01383784	1	-0.03163063	0.9999674
ENSG00000100227.13	POLDIP3	-0.08620144	1	-0.05018187	1	-0.06820621	0.9999674
ENSG00000100228.8	RAB36	-0.09431916	1	0.02129892	1	-0.03361562	0.9999674
ENSG00000100234.11	TIMP3	-0.02996978	1	-0.08808573	1	-0.05897093	0.9999674
ENSG00000100239.11	PPP6R2	-0.1789015	1	-0.1392584	1	-0.1578009	0.9999674
ENSG00000100241.16	SBF1	-0.2491968	1	-0.3724917	1	-0.3108986	0.914615
ENSG00000100242.11	SUN2	-0.01474399	1	-0.06403799	1	-0.03855687	0.9999674
ENSG00000100243.16	CYB5R3	0.001187174	1	-0.1196242	1	-0.05711638	0.9999674
ENSG00000100246.8	DNAL4	0.3160536	1	0.7159545	1	0.5248836	0.9999674
ENSG00000100258.13	LMF2	0.1778591	1	0.02453383	1	0.1028653	0.9999674
ENSG00000100263.9	RHBDD3	-0.0920575	1	0.06736968	1	-0.01188256	0.9999674
ENSG00000100266.13	PACSIN2	0.03583901	1	0.08573505	1	0.06016202	0.9999674
ENSG00000100271.12	TTLL1	-0.09280324	1	0.1255318	1	0.02666476	0.9999674
ENSG00000100276.9	RASL10A	-1.212904	1	-1.425164	1	-1.344997	0.9999674
ENSG00000100280.12	AP1B1	-0.04306008	1	-0.1140707	1	-0.0788777	0.9999674
ENSG00000100281.9	HMGXB4	0.01662206	1	0.08128395	1	0.04875471	0.9999674
ENSG00000100284.16	TOM1	-0.004564782	1	-0.0756202	1	-0.03532118	0.9999674
ENSG00000100285.9	NEFH	-1.099682	NA	-0.4658488	NA	-0.8811518	NA
ENSG00000100288.15	CHKB	-0.1631584	1	0.048583	1	-0.05980713	0.9999674
ENSG00000100290.2	BIK	-0.2166063	1	0.6933154	1	0.102946	0.9999674
ENSG00000100292.12	HMOX1	-0.07075351	1	-0.2917236	1	-0.128274	0.9999674
ENSG00000100294.8	MCAT	0.3086657	1	0.1020214	1	0.2053684	0.9999674
ENSG00000100296.9	THOC5	-0.05670269	1	-0.1008194	1	-0.0782478	0.9999674
ENSG00000100297.11	MCM5	0.03144541	1	-0.05077891	1	-0.009703551	0.9999674
ENSG00000100298.11	APOBEC3H	0.9906619	NA	3.09126	NA	1.407134	NA
ENSG00000100299.13	ARSA	-0.3598463	1	0.22757	1	-0.09815644	0.9999674
ENSG00000100300.13	TSPO	0.3046209	1	0.1785817	1	0.214564	0.9999674
ENSG00000100302.6	RASD2	1.337398	1	0.5155377	1	1.009603	0.9999674
ENSG00000100304.12	TTLL12	0.1571954	1	-0.06081557	1	0.05418589	0.9999674
ENSG00000100307.8	CBX7	0.3456844	1	0.7331652	1	0.5284623	0.9999674
ENSG00000100311.12	PDGFB	0.4027239	1	-0.2726601	1	0.07203708	0.9999674
ENSG00000100312.6	ACR	-6.17097	NA	-6.137004	NA	-6.250483	NA
ENSG00000100314.3	CABP7	0.1979649	1	0.02222595	1	0.07951463	0.9999674
ENSG00000100316.11	RPL3	0.3449513	0.0001937448	0.08495997	0.0001937448	0.210722	0.9663975
ENSG00000100319.11	ZMAT5	0.188996	1	0.007531833	1	0.1006182	0.9999674
ENSG00000100320.18	RBFOX2	0.0567186	1	0.0946857	1	0.0755535	0.9999674
ENSG00000100321.10	SYNGR1	0.398649	1	0.2985711	1	0.3475066	0.9093526
ENSG00000100324.9	TAB1	0.05730153	1	-0.1162365	1	-0.02945869	0.9999674
ENSG00000100325.10	ASCC2	-0.0344314	1	-0.1349869	1	-0.08493364	0.9999674
ENSG00000100330.11	MTMR3	-0.2849758	1	-0.241393	1	-0.2632534	0.7844441
ENSG00000100335.8	MIEF1	0.1712881	1	0.2510504	1	0.2095983	0.9663975
ENSG00000100336.13	APOL4	0.02021515	1	-1.225972	1	-0.6666631	0.9999674
ENSG00000100341.7	PNPLA5	-0.932575	NA	-0.1233049	NA	-0.4500925	NA
ENSG00000100342.16	APOL1	1.193344	NA	-0.3413717	NA	0.5545429	NA
ENSG00000100344.6	PNPLA3	-0.2847664	1	0.04792048	1	-0.1235853	0.9999674
ENSG00000100345.16	MYH9	0.04139246	1	-0.08018752	1	-0.01800943	0.9999674
ENSG00000100346.13	CACNA1I	-0.3493346	NA	-0.2142376	NA	-0.262024	NA
ENSG00000100347.10	SAMM50	0.08456668	1	0.05867514	1	0.07136804	0.9999674
ENSG00000100348.5	TXN2	0.07886575	1	0.1518916	1	0.1137764	0.9999674
ENSG00000100350.10	FOXRED2	0.2358958	1	0.09443706	1	0.1613807	0.9999674
ENSG00000100353.13	EIF3D	0.09047613	1	0.0597947	1	0.07492454	0.9999674
ENSG00000100354.16	TNRC6B	-0.2123175	1	-0.02428832	1	-0.1216716	0.9999674
ENSG00000100359.16	SGSM3	-0.1796814	1	-0.2925092	1	-0.2370953	0.9999674
ENSG00000100360.10	IFT27	-0.07044231	1	0.2108623	1	0.07598558	0.9999674
ENSG00000100362.8	PVALB	-0.2755848	1	-0.1548621	1	-0.198902	0.9999674
ENSG00000100364.14	KIAA0930	-0.1748251	1	-0.2256669	1	-0.1961525	0.9999674
ENSG00000100365.10	NCF4	3.342542	NA	1.056068	NA	2.370645	NA
ENSG00000100368.9	CSF2RB	2.519254	NA	1.169367	NA	1.811663	NA
ENSG00000100372.10	SLC25A17	0.03302797	1	-0.01735502	1	0.007612085	0.9999674
ENSG00000100376.7	FAM118A	0.2932104	1	0.2791073	1	0.2888443	0.9999674
ENSG00000100379.13	KCTD17	0.3832304	1	0.1724681	1	0.2977081	0.9999674
ENSG00000100380.8	ST13	0.1537373	1	0.1189987	1	0.1358033	0.9999674
ENSG00000100385.9	IL2RB	-2.40852	NA	-0.2473702	NA	-1.588934	NA
ENSG00000100387.8	RBX1	0.1845731	1	0.1657926	1	0.1751011	0.9999674
ENSG00000100393.9	EP300	-0.1500811	1	-0.06222019	1	-0.109716	0.9999674
ENSG00000100395.10	L3MBTL2	-0.02780592	1	0.03302412	1	0.001830182	0.9999674
ENSG00000100399.11	CHADL	-0.4986367	NA	-0.354898	NA	-0.4341026	NA
ENSG00000100401.15	RANGAP1	0.03298102	1	-0.00121479	1	0.01678805	0.9999674
ENSG00000100403.10	ZC3H7B	-0.05082211	1	-0.1433166	1	-0.09335358	0.9999674
ENSG00000100410.3	PHF5A	-0.09756895	1	-0.08568711	1	-0.09205266	0.9999674
ENSG00000100412.11	ACO2	-0.0259969	1	-0.1357921	1	-0.07787512	0.9999674
ENSG00000100413.12	POLR3H	-0.007031945	1	-0.1463618	1	-0.07970559	0.9999674
ENSG00000100416.8	TRMU	0.00192891	1	0.08743834	1	0.0445262	0.9999674
ENSG00000100417.7	PMM1	0.233607	1	0.1536936	1	0.1933641	0.9999674
ENSG00000100418.7	DESI1	0.05955766	1	0.1768617	1	0.1167469	0.9999674
ENSG00000100422.9	CERK	0.06537459	1	0.02593158	1	0.04564824	0.9999674
ENSG00000100425.14	BRD1	0.1336183	1	-0.0004909516	1	0.06972255	0.9999674
ENSG00000100426.6	ZBED4	0.2461928	1	0.07210096	1	0.1551839	0.9999674
ENSG00000100427.11	MLC1	2.957351	NA	3.039375	NA	2.986728	NA
ENSG00000100429.13	HDAC10	-0.4722327	1	-0.1956053	1	-0.3302815	0.9999674
ENSG00000100433.11	KCNK10	0.6917368	NA	0.9010845	NA	0.8046112	NA
ENSG00000100439.6	ABHD4	-0.1012913	1	-0.4345234	1	-0.2354689	0.9999674
ENSG00000100441.5	KHNYN	-0.02011589	1	0.2613083	1	0.1135009	0.9999674
ENSG00000100442.6	FKBP3	0.2920631	1	0.244791	1	0.2674652	0.9999674
ENSG00000100445.12	SDR39U1	-0.03131225	1	-0.06383564	1	-0.05065513	0.9999674
ENSG00000100453.8	GZMB	-0.5132445	NA	-0.3778229	NA	-0.4341026	NA
ENSG00000100461.13	RBM23	-0.002749086	1	-0.0131703	1	-0.007521383	0.9999674
ENSG00000100462.11	PRMT5	-0.04032623	1	-0.0334896	1	-0.03664797	0.9999674
ENSG00000100473.11	COCH	-0.0110878	1	-0.06292596	1	-0.03722766	0.9999674
ENSG00000100478.10	AP4S1	-0.06572169	1	0.246199	1	0.09662745	0.9999674
ENSG00000100479.8	POLE2	-0.07053373	1	-0.1145517	1	-0.09336907	0.9999674
ENSG00000100483.9	VCPKMT	0.2364037	1	0.1209296	1	0.1731575	0.9999674
ENSG00000100485.7	SOS2	-0.2024309	1	-0.02105277	1	-0.1147768	0.9999674
ENSG00000100490.5	CDKL1	-0.1692388	1	0.09354817	1	-0.05178097	0.9999674
ENSG00000100503.19	NIN	-0.1294221	1	-0.1243486	1	-0.1258932	0.9999674
ENSG00000100504.12	PYGL	0.0002513311	1	-0.08546212	1	-0.0409461	0.9999674
ENSG00000100505.9	TRIM9	-0.01622073	1	-0.1096298	1	-0.05588244	0.9999674
ENSG00000100519.7	PSMC6	-0.06577535	1	-0.02829293	1	-0.04728133	0.9999674
ENSG00000100522.4	GNPNAT1	0.3795669	1	0.3639116	1	0.3706734	0.4032701
ENSG00000100523.10	DDHD1	-0.2068729	1	-0.1919711	1	-0.1976706	0.9999674
ENSG00000100526.15	CDKN3	0.02710109	1	0.06191301	1	0.04501487	0.9999674
ENSG00000100528.7	CNIH1	0.1901803	1	0.1099511	1	0.1507899	0.9999674
ENSG00000100532.7	CGRRF1	0.3896087	1	0.33524	1	0.3633684	0.9999674
ENSG00000100554.7	ATP6V1D	0.09204724	1	0.03404558	1	0.0644955	0.9999674
ENSG00000100557.5	C14orf105	0.9039853	NA	-0.3549606	NA	0.2871977	NA
ENSG00000100564.4	PIGH	0.3468936	1	0.3354147	1	0.3425856	0.8472979
ENSG00000100567.8	PSMA3	0.1051582	1	0.03236713	1	0.06835199	0.9999674
ENSG00000100568.6	VTI1B	0.1390356	1	0.03774159	1	0.09161012	0.9999674
ENSG00000100575.9	TIMM9	-0.1502766	1	-0.1649402	1	-0.1580236	0.9999674
ENSG00000100577.14	GSTZ1	0.08565132	1	-0.03580925	1	0.0286049	0.9999674
ENSG00000100578.10	KIAA0586	-0.2230955	1	0.02868154	1	-0.09767771	0.9999674
ENSG00000100580.7	TMED8	0.02812506	1	0.2104531	1	0.1196947	0.9999674
ENSG00000100583.4	SAMD15	0.05048587	1	-0.1825004	1	-0.05678799	0.9999674
ENSG00000100591.3	AHSA1	0.08697	1	0.04823065	1	0.0672036	0.9999674
ENSG00000100592.11	DAAM1	-0.140332	1	-0.07385933	1	-0.1073864	0.9999674
ENSG00000100593.13	ISM2	0.3431067	1	-0.0322421	1	0.1666086	0.9999674
ENSG00000100596.2	SPTLC2	-0.02771403	1	-0.08683108	1	-0.05633547	0.9999674
ENSG00000100599.11	RIN3	0.08267563	1	-0.341141	1	-0.1788107	0.9999674
ENSG00000100600.10	LGMN	-0.1083858	1	-0.3526649	1	-0.2266044	0.9999674
ENSG00000100601.5	ALKBH1	-0.148706	1	-0.0104147	1	-0.08159929	0.9999674
ENSG00000100603.9	SNW1	0.04528257	1	0.0217505	1	0.03362085	0.9999674
ENSG00000100604.8	CHGA	-0.1122263	1	0.3321595	1	0.07292336	0.9999674
ENSG00000100605.12	ITPK1	-0.006164396	1	-0.2678204	1	-0.1294976	0.9999674
ENSG00000100612.9	DHRS7	-0.06242538	1	-0.02184651	1	-0.04150368	0.9999674
ENSG00000100614.13	PPM1A	-0.04675421	1	0.179332	1	0.06427906	0.9999674
ENSG00000100625.8	SIX4	-0.05854757	1	0.1114269	1	0.02386307	0.9999674
ENSG00000100626.12	GALNT16	0.2014052	1	0.1114051	1	0.1491403	0.9999674
ENSG00000100629.12	CEP128	-0.2755805	1	0.00495955	1	-0.1444753	0.9999674
ENSG00000100632.6	ERH	0.1679479	1	0.2466412	1	0.2094519	0.9999674
ENSG00000100644.12	HIF1A	-0.08713789	1	-0.01258945	1	-0.05029755	0.9999674
ENSG00000100647.7	KIAA0247	-0.03924612	1	-0.1914985	1	-0.1072791	0.9999674
ENSG00000100650.11	SRSF5	0.2157877	0.5063869	0.3984071	0.5063869	0.3062579	0.4384838
ENSG00000100664.6	EIF5	-0.1488925	1	-0.02199618	1	-0.0838038	0.9999674
ENSG00000100678.14	SLC8A3	-0.3688036	1	1.220217	1	0.5716066	0.9999674
ENSG00000100697.10	DICER1	-0.3064311	1	-0.1268163	1	-0.2147946	0.9999674
ENSG00000100711.9	ZFYVE21	0.05160964	1	-0.002288388	1	0.03179837	0.9999674
ENSG00000100714.11	MTHFD1	0.02878139	1	-0.05907563	1	-0.01734399	0.9999674
ENSG00000100721.6	TCL1A	-2.039637	NA	-1.881288	NA	-1.960576	NA
ENSG00000100722.14	ZC3H14	-0.03511962	1	-0.1188387	1	-0.07811119	0.9999674
ENSG00000100726.10	TELO2	0.186219	1	0.1149485	1	0.1513722	0.9999674
ENSG00000100731.11	PCNX	-0.006894193	1	0.008105676	1	0.001167333	0.9999674
ENSG00000100739.6	BDKRB1	-3.417164	NA	-4.096073	NA	-3.848868	NA
ENSG00000100744.10	GSKIP	0.09292233	1	-0.01000186	1	0.04006559	0.9999674
ENSG00000100749.3	VRK1	0.0501644	1	0.01112772	1	0.03051268	0.9999674
ENSG00000100764.9	PSMC1	0.1759052	1	0.06786422	1	0.122205	0.9999674
ENSG00000100767.11	PAPLN	-0.3936007	1	-0.04801279	1	-0.2056563	0.9999674
ENSG00000100784.5	RPS6KA5	-0.04663604	1	-0.08213363	1	-0.0628645	0.9999674
ENSG00000100796.13	SMEK1	-0.01533878	1	-0.01781294	1	-0.01661138	0.9999674
ENSG00000100802.10	C14orf93	-0.3424852	1	-0.1527734	1	-0.2457265	0.9999674
ENSG00000100804.14	PSMB5	0.07105255	1	0.04341339	1	0.0575892	0.9999674
ENSG00000100811.6	YY1	0.09758468	1	0.07065792	1	0.08385682	0.9999674
ENSG00000100813.10	ACIN1	-0.06815815	1	0.001279484	1	-0.03315535	0.9999674
ENSG00000100814.13	CCNB1IP1	0.4539276	0.9007422	0.33643	0.9007422	0.3949311	0.2350326
ENSG00000100815.8	TRIP11	-0.664647	0.5579998	-0.5299868	0.5579998	-0.6003524	0.1406069
ENSG00000100823.7	APEX1	0.1435155	1	0.09596202	1	0.118832	0.9999674
ENSG00000100836.6	PABPN1	-0.03864139	1	-0.02474309	1	-0.03185248	0.9999674
ENSG00000100852.8	ARHGAP5	-0.3236181	1	-0.08889454	1	-0.2032124	0.9999674
ENSG00000100865.10	CINP	0.2499063	1	0.2040953	1	0.2276233	0.9999674
ENSG00000100867.10	DHRS2	-0.1262619	1	-0.07282592	1	-0.1117673	0.9999674
ENSG00000100883.7	SRP54	-0.08732078	1	0.05797756	1	-0.0150486	0.9999674
ENSG00000100888.8	CHD8	-0.1087164	1	-0.02489508	1	-0.0674802	0.9999674
ENSG00000100889.7	PCK2	-0.2296713	1	-0.125341	1	-0.1655597	0.9999674
ENSG00000100890.11	KIAA0391	0.2018402	1	-0.1034391	1	0.04301598	0.9999674
ENSG00000100897.13	DCAF11	-0.1709259	1	-0.1887157	1	-0.1798831	0.9999674
ENSG00000100902.6	PSMA6	-0.00916991	1	-0.04478263	1	-0.02728778	0.9999674
ENSG00000100906.6	NFKBIA	0.2734811	1	0.4325357	1	0.3481976	0.9999674
ENSG00000100908.9	EMC9	0.1531322	1	0.2185801	1	0.1858739	0.9999674
ENSG00000100911.9	PSME2	0.09471804	1	0.1301382	1	0.1101135	0.9999674
ENSG00000100916.9	BRMS1L	0.07522944	1	0.1790317	1	0.1281324	0.9999674
ENSG00000100918.8	REC8	-0.7985857	NA	-0.9831368	NA	-0.8703484	NA
ENSG00000100926.10	TM9SF1	0.1158497	1	-0.07652264	1	0.01561951	0.9999674
ENSG00000100934.10	SEC23A	0.008749643	1	0.0910433	1	0.05082537	0.9999674
ENSG00000100938.13	GMPR2	0.1394347	1	-0.1288722	1	0.001031964	0.9999674
ENSG00000100941.4	PNN	-0.08669314	1	0.135809	1	0.02215787	0.9999674
ENSG00000100949.10	RABGGTA	-0.08751171	1	-0.0818446	1	-0.08364126	0.9999674
ENSG00000100968.9	NFATC4	-0.1500741	1	0.08751999	1	-0.03440247	0.9999674
ENSG00000100979.10	PLTP	2.007053	1	1.004405	1	1.546401	0.9999674
ENSG00000100982.7	PCIF1	0.02829482	1	-0.1004912	1	-0.04184898	0.9999674
ENSG00000100983.5	GSS	0.135281	1	0.03765628	1	0.09294509	0.9999674
ENSG00000100985.7	MMP9	-0.2398629	NA	0.08704778	NA	-0.1146797	NA
ENSG00000100987.10	VSX1	-0.7393015	NA	-1.211779	NA	-0.9494217	NA
ENSG00000100991.7	TRPC4AP	0.0003348431	1	-0.0389017	1	-0.01617882	0.9999674
ENSG00000100994.7	PYGB	0.1237209	1	0.1048386	1	0.1171068	0.9999674
ENSG00000100997.14	ABHD12	-0.02929593	1	-0.08592358	1	-0.04921579	0.9999674
ENSG00000101000.4	PROCR	0.2122569	1	0.1555616	1	0.1985457	0.9999674
ENSG00000101003.8	GINS1	0.07681425	1	0.09150614	1	0.08425259	0.9999674
ENSG00000101004.10	NINL	-0.04594453	1	-0.08466882	1	-0.05422978	0.9999674
ENSG00000101017.9	CD40	-2.287338	NA	-1.00838	NA	-1.638647	NA
ENSG00000101019.17	UQCC1	-0.1834294	1	-0.05150464	1	-0.117049	0.9999674
ENSG00000101040.15	ZMYND8	-0.182608	1	-0.1168956	1	-0.1520415	0.9999674
ENSG00000101049.10	SGK2	2.468606	NA	0.04695657	NA	1.684919	NA
ENSG00000101052.8	IFT52	0.02579367	1	-0.03884382	1	-0.009016681	0.9999674
ENSG00000101057.11	MYBL2	0.1044956	1	0.007286294	1	0.05618726	0.9999674
ENSG00000101074.3	R3HDML	-0.5064732	NA	-0.3496576	NA	-0.4329956	NA
ENSG00000101076.12	HNF4A	1.844559	NA	1.988376	NA	1.909316	NA
ENSG00000101079.16	NDRG3	0.1391078	1	-0.003444601	1	0.06442018	0.9999674
ENSG00000101084.12	C20orf24	0.5641822	0.09693615	0.5422067	0.09693615	0.5528487	0.005144324
ENSG00000101096.15	NFATC2	-0.3050302	1	-0.1398159	1	-0.2185103	0.9999674
ENSG00000101098.8	RIMS4	0.3576182	1	0.2568199	1	0.3145102	0.9999674
ENSG00000101104.8	PABPC1L	-0.9948498	1	-0.7996598	1	-0.9004083	0.8012663
ENSG00000101109.7	STK4	0.002458547	1	0.007502629	1	0.004642701	0.9999674
