gene_id	Symbol	tpm_cutoff	log2FoldChange.mem.cyt.293_1	log2FoldChange.mem.cyt.293_2	tc_CDS_norm
ENSG00000090565.11	RAB11FIP3	25.59	-0.0752637190892499	-0.593725713401522	NA
ENSG00000090581.5	GNPTG	14.835	2.05913355290433	1.68853011639213	0.505561172901921
ENSG00000090615.8	GOLGA3	15.015	-0.323143585488656	-0.56096797339311	NA
ENSG00000090621.9	PABPC4	154.775	-0.708982419801332	-0.460769933896799	0.15829429817477
ENSG00000090661.7	CERS4	15.275	2.49492232967111	2.48046216977626	7.62684124386252
ENSG00000090686.11	USP48	29.83	-0.528881221829645	-0.577232011419901	NA
ENSG00000090776.5	EFNB1	12.995	3.61105028911421	3.32290883269356	1.30819545979223
ENSG00000090857.9	PDPR	10.24	1.17442690127774	0.9811379864002	0.390625
ENSG00000090861.11	AARS	68.565	-1.28452163562815	-1.01995583734359	0.692773280828411
ENSG00000090863.7	GLG1	18.81	4.11383216231561	3.59074422479117	8.2668793195109
ENSG00000090889.10	KIF4A	23.18	-1.07792226931784	-0.483302126708315	NA
ENSG00000090905.13	TNRC6A	15.975	-0.424989759006195	-0.270428070511511	NA
ENSG00000090924.10	PLEKHG2	13.225	0.598060599712483	0.0959795330415939	NA
ENSG00000090932.6	DLL3	12.395	0.658927359569607	0.268816129903809	2.13795885437676
ENSG00000090971.4	NAT14	52.43	2.4101740452758	2.15619856662311	NA
ENSG00000091009.6	RBM27	14.725	-0.751029432718141	-0.196270248982257	NA
ENSG00000091039.12	OSBPL8	20.16	-0.639129451283518	-0.36580630738155	0.248015873015873
ENSG00000091127.9	PUS7	32.305	-0.252118228633296	-0.313111246890993	0.185729763194552
ENSG00000091129.15	NRCAM	13.81	2.76859366556762	2.4252141404104	12.4547429398986
ENSG00000091136.9	LAMB1	41.62	3.85818617922591	2.70327073686185	5.55021624219125
ENSG00000091140.8	DLD	87.105	-1.30460265213002	-0.878830775561219	NA
ENSG00000091164.8	TXNL1	38.175	-0.703360824147244	-0.308221771108255	NA
ENSG00000091317.7	CMTM6	43.405	3.00920936135455	3.0247333647561	3.40974542103444
ENSG00000091436.12	MLTK	15	-0.534997301834747	-0.481430064714732	NA
ENSG00000091483.6	FH	43.895	-1.02005899783945	-0.474050065702081	0.239207198997608
ENSG00000091527.11	CDV3	67.495	-0.694975963261131	-0.793209725052962	NA
ENSG00000091542.8	ALKBH5	83.665	0.192817408456412	0.0703154417130993	NA
ENSG00000091640.3	SPAG7	61.425	-0.379023028921473	-0.474408454734079	NA
ENSG00000091651.4	ORC6	68.48	0.0545155367155718	-0.172977481228033	0.0803154205607477
ENSG00000091732.11	ZC3HC1	32.445	-0.424053481833252	-0.389008184388265	NA
ENSG00000091947.5	TMEM101	35.21	1.77245630520002	1.89962643328189	NA
ENSG00000092010.10	PSME1	102.265	-0.363386084179992	-0.115043058533289	NA
ENSG00000092020.6	PPP2R3C	17.285	-0.460583360335935	-0.219582263797723	NA
ENSG00000092036.12	HAUS4	31.165	-0.628205466183078	-0.237621190558971	NA
ENSG00000092094.6	OSGEP	21.345	-0.5904483897587	-0.0914313918970923	NA
ENSG00000092108.16	SCFD1	19.89	-0.641229723215693	-0.642043367907655	NA
ENSG00000092148.8	HECTD1	21.91	-0.53279304854071	-0.289880350797768	0.387950707439525
ENSG00000092199.13	HNRNPC	1297.04	-1.56161909992664	-0.797478064985449	0.191590082032937
ENSG00000092201.5	SUPT16H	78.59	-2.25164801199917	-1.48004984290955	0.738007380073801
ENSG00000092203.9	TOX4	22.405	-0.588179041136452	-0.460104916704581	NA
ENSG00000092208.12	GEMIN2	41.575	-0.901137494793464	-0.624324855739417	NA
ENSG00000092330.11	TINF2	18.795	-0.119584446664059	0.229332843598126	NA
ENSG00000092439.9	TRPM7	10.55	1.33054042224503	1.28057584336628	NA
ENSG00000092445.7	TYRO3	20.81	2.8717004957636	2.74307184754608	0.720807304180682
ENSG00000092470.7	WDR76	17.54	-0.977136897293934	-0.509038888095036	NA
ENSG00000092531.5	SNAP23	46.485	-0.527332812418092	-0.406128961029059	NA
ENSG00000092621.7	PHGDH	245.79	-1.08012266749621	-0.596104079687609	0.937792424427357
ENSG00000092820.13	EZR	52.385	-1.28021491684463	0.0416426104355619	NA
ENSG00000092841.14	MYL6	1155.185	-0.475916641220707	-0.207879763811715	NA
ENSG00000092847.6	AGO1	10.735	-0.173454086265647	-0.354899361194052	NA
ENSG00000092853.9	CLSPN	16.005	-1.34032176261896	-0.863524765181209	NA
ENSG00000092931.7	MFSD11	13.31	2.30218928520079	2.38825136089243	2.25394440270473
ENSG00000092964.12	DPYSL2	16.24	-1.06917809913139	-0.996110335271193	2.18596059113301
ENSG00000093000.14	NUP50	31.365	-0.465920138866951	-0.361336625012557	NA
ENSG00000093009.5	CDC45	69.61	-0.367390573289094	-0.296989542957916	0.193937652636116
ENSG00000093010.7	COMT	102.365	3.42010407413712	3.12042429001114	1.4506911542031
ENSG00000093144.14	ECHDC1	59.185	-0.612886939934079	-0.503813223594427	0.30413111430261
ENSG00000093167.13	LRRFIP2	14.09	-0.316548700858723	-0.392767652420259	NA
ENSG00000093183.9	SEC22C	33.34	0.617928408716212	0.666665696431885	0.2249550089982
ENSG00000094631.14	HDAC6	17.605	-0.581461903931778	-0.997165559980321	NA
ENSG00000094804.5	CDC6	44.52	-1.25611284699675	-0.560565098483794	NA
ENSG00000094841.9	UPRT	15.46	-0.705479228422099	-0.401370739871687	NA
ENSG00000094880.6	CDC23	56.34	-0.77597133860365	-0.519809556188689	NA
ENSG00000094914.8	AAAS	78	-0.508563846107135	-0.277475222960676	0.538461538461538
ENSG00000094916.9	CBX5	47.75	-0.424104609889223	-0.205780080847378	NA
ENSG00000094975.9	SUCO	10.005	3.40406889922	3.2211772420265	8.49575212393803
ENSG00000095002.8	MSH2	29.42	-1.82313662813019	-1.23421451573735	0.390890550645819
ENSG00000095059.11	DHPS	82.815	-0.363007112095097	-0.230725226739332	0.223389482581658
ENSG00000095066.7	HOOK2	12.535	-0.167837448675711	-0.0215947148612896	NA
ENSG00000095139.9	ARCN1	71.305	-0.889763426295616	-0.323024244902312	0.0490849169062478
ENSG00000095209.7	TMEM38B	35.285	3.29857623185781	3.63182411945758	4.66203769307071
ENSG00000095319.10	NUP188	47.9	-0.544295463526784	-0.381153202616048	0.81419624217119
ENSG00000095380.10	NANS	51.58	-0.800604106464843	-0.580047000058064	NA
ENSG00000095485.12	CWF19L1	31.715	-0.957027707596732	-0.283724893124969	NA
ENSG00000095564.9	BTAF1	17.685	-0.0334476187615313	0.419055243198039	NA
ENSG00000095574.7	IKZF5	17.84	-0.261922486925676	-0.112342932417966	NA
ENSG00000095739.7	BAMBI	11.585	3.27956148538995	3.09704978163733	2.50323694432456
ENSG00000095787.17	WAC	57.165	-0.0726726610108085	-0.213259487766794	1.5306568704627
ENSG00000095794.15	CREM	46.71	-0.144772903728469	-0.284305104289391	NA
ENSG00000095906.12	NUBP2	98.85	-0.201246951091751	-0.101605797755737	0.0758725341426404
ENSG00000096060.10	FKBP5	34.19	-0.665196517194103	-0.58275651674008	NA
ENSG00000096063.10	SRPK1	101.27	-0.732423790678573	-0.456845233727088	NA
ENSG00000096080.7	MRPS18A	83.04	-0.319151074026228	-0.0959517321497639	NA
ENSG00000096092.5	TMEM14A	52.035	1.06472142235757	1.27665800467611	0.105698087825502
ENSG00000096384.15	HSP90AB1	703.79	-1.76495349740662	-0.911492837023808	1.68658264539138
ENSG00000096401.7	CDC5L	17.665	-1.94704831889996	-1.32305664188434	1.35861873761676
ENSG00000096433.6	ITPR3	16.65	0.974764480493137	0.738995183375114	7.05705705705706
ENSG00000096696.9	DSP	21.04	-0.944542282778338	-0.399410306669213	0.712927756653992
ENSG00000096717.7	SIRT1	18.15	-0.552455648126162	-0.439520863105436	NA
ENSG00000096746.13	HNRNPH3	222.13	-1.04960434691311	-0.954337407272444	0.578490073380453
ENSG00000097007.13	ABL1	20.47	0.218206161314175	-0.0356841551982511	NA
ENSG00000097021.15	ACOT7	124.165	-0.660163901992236	-0.333047837281188	NA
ENSG00000097033.10	SH3GLB1	23.305	-0.40439855605401	-0.145789360076736	NA
ENSG00000097046.8	CDC7	38.21	-0.722162261254092	-0.474331303203758	0.143941376602984
ENSG00000099194.5	SCD	161.955	2.94466730781924	2.6427872085388	2.74150226914884
ENSG00000099203.2	TMED1	39.34	3.39801504213354	3.59284574743646	NA
ENSG00000099204.14	ABLIM1	30.07	-0.437418615758937	-0.261562284178695	0.16627868307283
ENSG00000099219.9	ERMP1	13.04	3.16770663210107	2.37009313745115	12.4233128834356
ENSG00000099246.12	RAB18	41.145	-0.487633490161934	-0.414396412778248	NA
ENSG00000099282.5	TSPAN15	17.61	3.33622458365205	3.25632518572061	NA
ENSG00000099284.9	H2AFY2	45.85	-0.636809518268382	-0.403536251367334	NA
ENSG00000099290.11	FAM21A	10.235	0.0606828024876913	0.365857947966166	NA
ENSG00000099330.4	OCEL1	13.78	0.509421899366228	0.0959795330415936	NA
ENSG00000099331.9	MYO9B	14.745	0.0337430487475484	-0.446616302712756	NA
ENSG00000099341.7	PSMD8	466.735	-0.0904660076736207	0.0914307876713395	0.476715909456115
ENSG00000099364.12	FBXL19	26.85	0.0363153438318542	-0.462520925309017	NA
ENSG00000099381.12	SETD1A	15.45	0.213646092334834	-0.0448443489999523	0.323624595469256
ENSG00000099385.7	BCL7C	19.33	-0.025122694368705	0.15477891710958	NA
ENSG00000099622.9	CIRBP	271.555	-0.375482671216224	-0.612105958300634	NA
ENSG00000099624.3	ATP5D	85.215	0.899036801765165	0.0624393336729339	NA
ENSG00000099783.7	HNRNPM	241.05	-2.05075579506237	-1.58912133195211	0.207425845260319
ENSG00000099795.2	NDUFB7	395.11	0.0945709032278272	0.332428637050794	0.0101237630027081
ENSG00000099797.7	TECR	129.78	2.68764896879966	2.88575102036325	0.747418708583757
ENSG00000099800.3	TIMM13	159.845	-0.36596333518586	-0.291433874023318	NA
ENSG00000099804.4	CDC34	63.115	-0.0400759207001247	-0.11523367689135	0.396102352847976
ENSG00000099810.14	MTAP	24.42	-0.66154802109563	-0.269527205114665	NA
ENSG00000099817.7	POLR2E	207.54	-0.31701718439617	-0.301754409185023	NA
ENSG00000099821.9	POLRMT	25.92	-0.246652517747683	-0.147748839121628	NA
ENSG00000099860.4	GADD45B	12.43	0.690772507606314	0.461461207846205	NA
ENSG00000099864.13	PALM	16.905	0.197589682214373	-0.168112179575242	NA
ENSG00000099875.10	MKNK2	65.46	0.22348366153408	0.0324168505734823	0.145126794989306
ENSG00000099899.10	TRMT2A	63.41	-0.254238561465398	-0.179655975648998	NA
ENSG00000099901.12	RANBP1	667.675	0.114381214407496	-0.208633976543599	NA
ENSG00000099904.11	ZDHHC8	24.76	2.16574100595058	1.46581761289034	0.444264943457189
ENSG00000099910.12	KLHL22	18.965	0.183827487281095	-0.117563328015624	NA
ENSG00000099917.13	MED15	17.325	0.177532694428664	-0.150337477847266	NA
ENSG00000099940.7	SNAP29	15.355	-0.102519110331735	-0.200178913247406	NA
ENSG00000099942.8	CRKL	52.4	0.132405803434794	0.398063108753704	0.209923664122137
ENSG00000099949.14	LZTR1	22.985	-0.0697813320662432	-0.242605905799377	NA
ENSG00000099956.13	SMARCB1	102.42	-0.340127999598503	-0.192749869175724	0.0537004491310291
ENSG00000099958.10	DERL3	12.165	1.61432710895813	1.54635010543272	1.68516235100699
ENSG00000099968.13	BCL2L13	35.025	-0.152333692481052	-0.0235915249252364	NA
ENSG00000099977.9	DDT	257.925	1.03613348005353	0.0879466664939639	NA
ENSG00000099991.12	CABIN1	20.48	-0.133047750137534	-0.223213432090679	NA
ENSG00000099995.14	SF3A1	42.62	-0.640355842656736	-0.542405085268581	1.51337400281558
ENSG00000099999.10	RNF215	10.73	3.22091680601632	2.53273862135561	2.32991612301957
ENSG00000100014.15	SPECC1L	12.92	-0.673238850916194	-0.421655875038983	NA
ENSG00000100023.13	PPIL2	25.935	-0.997829362166211	-0.951766134305717	0.578368999421631
ENSG00000100028.7	SNRPD3	385.905	-0.453175812394167	-0.360481807060785	NA
ENSG00000100029.13	PES1	84.055	-0.931380507442615	-0.345377082141101	0.202248527749688
ENSG00000100030.10	MAPK1	21.87	-0.221913158843498	-0.125943484087994	2.05761316872428
ENSG00000100034.9	PPM1F	26.6	-0.235574622326159	-0.24921536269836	NA
ENSG00000100038.15	TOP3B	27.35	0.112915682978981	0.039910401608687	NA
ENSG00000100056.7	DGCR14	16.365	-0.631860918669149	-0.395580838311752	NA
ENSG00000100075.5	SLC25A1	185.365	0.254524989028603	0.0293212808766476	NA
ENSG00000100083.14	GGA1	39.285	-0.227543694799978	-0.0501297056737711	0.21636757031946
ENSG00000100084.10	HIRA	29.42	-0.298692535760189	-0.455460903800402	NA
ENSG00000100097.7	LGALS1	18.09	0.100510502884226	-0.199537183907491	NA
ENSG00000100099.16	HPS4	22.95	-0.0620536646980073	0.206921596177867	NA
ENSG00000100101.13	NOL12	61.065	-0.267510102117623	-0.249475331172059	NA
ENSG00000100104.8	SRRD	28.735	0.12871439282572	0.118772441661282	NA
ENSG00000100106.15	TRIOBP	13.385	0.214161754940946	-0.145727211109922	NA
ENSG00000100109.12	TFIP11	11.64	-1.47709971619489	-0.409886185986126	0.38659793814433
ENSG00000100116.12	GCAT	17.34	-0.278567697824445	0.0451964051833592	NA
ENSG00000100124.8	ANKRD54	29.695	-0.0617224049332925	-0.024322766260107	NA
ENSG00000100129.13	EIF3L	527.83	-0.706207128417518	-0.227325350216428	0.0615728548964629
ENSG00000100138.9	NHP2L1	203.315	-0.119402522454614	-0.0188658010011824	0.213953717138431
ENSG00000100139.9	MICALL1	25.34	-0.0311464819964749	-0.114456153271944	NA
ENSG00000100142.10	POLR2F	194.115	-0.0964979893942689	0.0354107158449437	0.108183293408546
ENSG00000100151.11	PICK1	27.795	-0.410262808458343	-0.399302994782623	NA
ENSG00000100162.10	CENPM	66.515	0.022666670676232	0.255840044511349	NA
ENSG00000100167.15	SEPT3	16.4	0.00087251416423947	-0.10969549334992	NA
ENSG00000100196.6	KDELR3	19.615	3.22340145794949	3.04721444305736	6.11776701503951
ENSG00000100201.14	DDX17	183.82	0.685582963663833	0.511332813745721	0.136002611250136
ENSG00000100207.14	TCF20	12.775	-0.480613714415429	-0.0321861261290049	5.28375733855186
ENSG00000100209.5	HSCB	21.815	-0.163616368010428	-0.143237510936213	NA
ENSG00000100211.6	CBY1	46.67	-0.476903163736695	-0.140057193965235	NA
ENSG00000100216.4	TOMM22	146.475	0.0122918988916166	0.361127476686811	0.139955623826592
ENSG00000100219.12	XBP1	57.26	2.02860098104204	2.36100642982286	0.13971358714635
ENSG00000100220.7	RTCB	103.23	-1.27044665636068	-0.671902585542806	NA
ENSG00000100221.6	JOSD1	40.89	0.195425980340539	0.383344517930196	NA
ENSG00000100225.13	FBXO7	80.465	-0.20742933872555	-0.100407462700549	0.596532653948922
ENSG00000100226.11	GTPBP1	27.26	-0.528270390705723	-0.288032734608433	NA
ENSG00000100227.13	POLDIP3	51.44	-0.852684709352797	-0.539210177432749	NA
ENSG00000100234.11	TIMP3	17.785	4.58887530968586	4.39542004665289	0.365476525161653
ENSG00000100239.11	PPP6R2	21.63	-0.00359311903958956	0.148938619193296	0.462320850670365
ENSG00000100241.16	SBF1	34.26	-0.0648554446736908	-0.36899641769712	0.160537069468768
ENSG00000100242.11	SUN2	23.595	3.7216577056665	3.31202819672511	11.5066751430388
ENSG00000100243.16	CYB5R3	95.5	1.28643990097176	1.03575330286868	0.884816753926702
ENSG00000100246.8	DNAL4	21.055	0.142327488430731	-0.000882006210995189	NA
ENSG00000100258.13	LMF2	27.235	4.461501268741	3.35712454803147	19.0196438406462
ENSG00000100263.9	RHBDD3	29.915	1.9411185537907	1.22002905649762	0.969413337790406
ENSG00000100266.13	PACSIN2	32.61	-0.757124412364521	-0.595932140940465	NA
ENSG00000100280.12	AP1B1	48.73	-0.205575217713033	-0.141209473292971	0.482249127847322
ENSG00000100281.9	HMGXB4	26.435	-0.446533767927751	-0.122913175038648	NA
ENSG00000100288.15	CHKB	14.79	0.579811227257626	0.437064553538738	NA
ENSG00000100294.8	MCAT	29.78	0.265496316480139	-0.12507714780049	NA
ENSG00000100296.9	THOC5	23.39	-0.79110371878891	-0.165117185524642	0.277896536981616
ENSG00000100297.11	MCM5	62.86	-1.39041393870834	-0.810397048374595	1.39198218262806
ENSG00000100300.13	TSPO	59.59	0.668038410269361	0.38496651730562	0.125860043631482
ENSG00000100304.12	TTLL12	49.125	-0.352336814126318	-0.210038043342946	NA
ENSG00000100316.11	RPL3	3176.365	-1.19428220250372	-0.672026514741693	0.0193617547101797
ENSG00000100319.11	ZMAT5	31.015	-0.651260949771236	-0.028597068055682	NA
ENSG00000100320.18	RBFOX2	43.445	-0.510558984774105	-0.35949407202702	0.748072275290597
ENSG00000100321.10	SYNGR1	43.24	2.8212787837847	2.656782986354	0.462534690101758
ENSG00000100324.9	TAB1	22.91	-0.589083645586197	-0.389871411272001	NA
ENSG00000100325.10	ASCC2	26	0.172196421862778	-0.00489506871761838	NA
ENSG00000100330.11	MTMR3	11.01	-0.134706728336016	-0.101364218757966	NA
ENSG00000100335.8	MIEF1	43.87	-0.197948912611682	0.0329178540075296	NA
ENSG00000100345.16	MYH9	36.15	-1.15807319016567	-1.11542087290458	1.97786998616874
ENSG00000100347.10	SAMM50	67.445	-0.342613152391053	-0.0363012136763148	0.237230335829194
ENSG00000100348.5	TXN2	95.375	-0.209468691345376	-0.153830902936159	NA
ENSG00000100350.10	FOXRED2	40.915	1.05039985206454	0.859979044618402	4.35048270805328
ENSG00000100353.13	EIF3D	345.205	-1.33937774098873	-0.584909116982346	0.189742327023073
ENSG00000100359.16	SGSM3	33.82	0.0208593017704233	-0.438441430824367	NA
ENSG00000100360.10	IFT27	27.66	0.838109543930279	0.56099688139712	NA
ENSG00000100364.14	KIAA0930	23.68	-0.171914825946276	-0.21496096004734	NA
ENSG00000100372.10	SLC25A17	48.41	0.0831911380204984	0.217668152054063	4.24499070439992
ENSG00000100376.7	FAM118A	26.185	0.513722036799853	-0.389132810194784	NA
ENSG00000100379.13	KCTD17	21.055	-0.642581194078822	-0.408501030205536	0.356209926383282
ENSG00000100380.8	ST13	188.865	-0.921407571956208	-0.591857519788676	0.0238265427686443
ENSG00000100387.8	RBX1	142.565	-0.0631568768990959	-0.0191987995008957	NA
ENSG00000100393.9	EP300	11.59	0.204407187415212	0.044378782582337	NA
ENSG00000100395.10	L3MBTL2	27.33	-0.255463780257415	0.0362994912936543	NA
ENSG00000100401.15	RANGAP1	102.395	-0.59247497772467	-0.354762283484802	NA
ENSG00000100403.10	ZC3H7B	30.26	-0.346426200874472	-0.57113468742976	0.446133509583609
ENSG00000100410.3	PHF5A	131.865	-0.421479670087198	-0.264353327566265	NA
ENSG00000100412.11	ACO2	47.825	-0.446183981275319	-0.197417132033121	0.167276529012023
ENSG00000100413.12	POLR3H	47.53	0.0262395363239089	-0.0674077891691255	NA
ENSG00000100416.8	TRMU	49.95	-0.171192840418615	-0.113291094272732	NA
ENSG00000100417.7	PMM1	29.055	-0.17132768523343	0.0407771454262192	NA
ENSG00000100418.7	DESI1	37.455	-0.0111462749880129	0.0967553841175058	NA
ENSG00000100422.9	CERK	27.48	-0.38197026444214	-0.042280516704119	NA
ENSG00000100425.14	BRD1	15.46	-0.848819894909218	-0.842486391253642	NA
ENSG00000100426.6	ZBED4	17.145	0.138489261742553	0.106301836445132	NA
ENSG00000100441.5	KHNYN	19.59	-0.507790501602052	-0.379230898085511	NA
ENSG00000100442.6	FKBP3	124.67	-0.721039951946106	-0.60735553435642	NA
ENSG00000100445.12	SDR39U1	58.88	-0.0835333921084589	-0.12705911228814	NA
ENSG00000100461.13	RBM23	47.445	-0.573015839618292	-0.434637926041478	NA
ENSG00000100462.11	PRMT5	101.17	-0.992398686139654	-0.519255639357336	0.242166650192745
ENSG00000100473.11	COCH	101.43	3.63064285636426	3.50911792501707	4.12599822537711
ENSG00000100479.8	POLE2	22.835	-0.567105464202956	-0.371148965277802	NA
ENSG00000100504.12	PYGL	51.11	-0.48493153749263	-0.610001154710419	0.215222070045001
ENSG00000100519.7	PSMC6	72.76	-0.995008324828858	-0.622847011511141	NA
ENSG00000100522.4	GNPNAT1	40.065	-0.579398484101099	-0.290794257344596	NA
ENSG00000100526.15	CDKN3	61.335	-0.321871077348132	-0.061849103858819	NA
ENSG00000100528.7	CNIH1	117.16	2.24132831768575	2.51244350591377	NA
ENSG00000100532.7	CGRRF1	11.405	1.62872082773857	1.56499881195462	NA
ENSG00000100554.7	ATP6V1D	42.155	-0.53019885939221	-0.296684288964303	NA
ENSG00000100564.4	PIGH	34.31	2.79095264881741	2.4670490663815	2.68143398426115
ENSG00000100567.8	PSMA3	196.56	-0.760346419308917	-0.793365446110758	NA
ENSG00000100568.6	VTI1B	34.305	-0.448970779840196	-0.371935730817961	NA
ENSG00000100575.9	TIMM9	41.65	0.0369711575884465	0.0905269913073742	NA
ENSG00000100577.14	GSTZ1	32.385	-0.275565209662922	0.202663794898882	NA
ENSG00000100580.7	TMED8	14.58	-0.300964764269348	-0.36603062969748	0.240054869684499
ENSG00000100591.3	AHSA1	174.34	-0.587005905037121	-0.457618796770227	NA
ENSG00000100596.2	SPTLC2	10.875	2.87391429088196	2.51985036986512	5.10344827586207
ENSG00000100600.10	LGMN	39.115	4.18368650150156	4.78338930273357	6.90272274063658
ENSG00000100603.9	SNW1	53.79	-1.28612372040174	-0.84968455011252	0.17661275329987
ENSG00000100605.12	ITPK1	36.375	-0.160513790667731	-0.255084845081068	NA
ENSG00000100612.9	DHRS7	25.96	3.10115762868281	3.63929596962328	6.04776579352851
ENSG00000100614.13	PPM1A	15.58	-0.331779798520609	-0.0981692399688929	NA
ENSG00000100632.6	ERH	332.86	-0.0689752839528078	-0.244229027852349	0.105149312023073
ENSG00000100644.12	HIF1A	33.245	-1.07097943713556	-0.819384474104049	NA
ENSG00000100650.11	SRSF5	164.39	-0.781660859690793	-0.742118400543115	0.0334570229332685
ENSG00000100664.6	EIF5	83.035	-0.474872780994359	-0.286729882840612	0.16860360089119
ENSG00000100697.10	DICER1	14.745	-0.347075327181229	-0.107346156492165	NA
ENSG00000100711.9	ZFYVE21	33.675	-0.0724246281330721	-0.216610697266432	NA
ENSG00000100714.11	MTHFD1	125.265	-1.49128605601277	-0.766914859492434	0.431086097473356
ENSG00000100722.14	ZC3H14	25.485	-0.788719942656769	-0.58020906966751	1.9226996272317
ENSG00000100726.10	TELO2	35.525	0.0147592694497293	-0.592310048594775	0.689655172413793
